account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,latest_churn_date,latest_reason_code,total_refund_usd,preceding_upgrade_flag,preceding_downgrade_flag,n_churn_events,ever_reactivated,is_churned,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,n_subscriptions,first_sub_start,n_upgrades,n_downgrades,n_tickets,avg_csat,avg_resolution_hrs,avg_first_response_min,n_escalations,total_usage,total_duration_secs,total_errors,n_features_used,active_days,beta_usage,signup_month,lifetime_days,lifetime_months
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,,,0.0,0,0,0.0,0,0,513,6156,annual,True,11,2023-11-29,1,1,4.0,3.7406382978723407,53.75,82.75,0.0,582,174162,28,30,57,7,2023-05,,
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,2024-10-09,unknown,23.97,True,False,1.0,False,1,2009,24108,monthly,True,11,2024-09-26,0,0,1.0,4.0,24.0,5.0,0.0,619,177209,38,32,58,9,2024-09,13.0,0.42706964520367935
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,2023-11-27,pricing,0.0,False,False,1.0,False,1,0,0,annual,True,14,2023-06-03,2,0,3.0,3.6666666666666665,35.0,91.33333333333333,0.0,628,196491,33,30,60,9,2023-05,177.0,5.814717477003942
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,,,0.0,0,0,0.0,0,0,228,2736,monthly,True,6,2024-12-31,0,0,3.0,4.333333333333333,47.666666666666664,75.33333333333333,0.0,237,72569,24,18,26,2,2024-12,,
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,2024-08-01,unknown,7.92,False,False,1.0,False,1,11940,143280,annual,True,8,2024-01-30,0,1,5.0,3.7925106382978724,39.6,122.0,0.0,448,145908,16,26,43,7,2023-12,184.0,6.044678055190539
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,,,0.0,0,0,0.0,0,0,1862,22344,annual,True,10,2023-09-17,1,0,3.0,3.993758865248227,37.333333333333336,102.33333333333333,0.0,617,183585,43,32,61,3,2023-06,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,,,0.0,0,0,0.0,0,0,3980,47760,annual,True,14,2023-05-11,2,0,3.0,3.660425531914894,13.666666666666666,87.66666666666667,1.0,687,187183,45,29,62,10,2023-05,,
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,2023-11-11,features,174.92,False,False,2.0,False,1,931,11172,monthly,False,12,2023-05-25,3,0,2.0,3.4906382978723407,64.0,86.0,0.0,640,200957,28,30,60,6,2023-01,170.0,5.5847568988173455
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,2024-12-16,budget,64.22,False,False,3.0,True,1,1349,16188,annual,True,11,2024-07-29,4,0,5.0,4.192510638297873,39.6,130.0,0.0,574,179405,12,31,51,3,2024-07,140.0,4.599211563731932
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,2024-05-05,pricing,0.0,True,False,1.0,False,1,2989,35868,annual,True,10,2023-11-17,2,1,2.0,4.5,33.5,80.0,1.0,550,154998,34,31,55,10,2023-11,170.0,5.5847568988173455
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,2024-05-11,support,11.83,False,False,1.0,False,1,2695,32340,monthly,True,13,2024-04-03,0,0,4.0,3.9906382978723407,27.0,88.25,0.0,866,269595,46,33,84,11,2024-02,38.0,1.2483574244415243
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,,,0.0,0,0,0.0,0,0,152,1824,monthly,False,9,2023-12-27,0,2,7.0,3.9919756838905776,32.0,100.57142857142857,0.0,360,102483,20,24,36,2,2023-11,,
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,2024-09-05,features,6.38,False,False,1.0,False,1,798,9576,monthly,True,14,2023-07-14,1,0,2.0,3.0,43.5,54.0,0.0,743,198728,31,32,69,9,2023-05,419.0,13.764783180026281
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,,,0.0,0,0,0.0,0,0,0,0,annual,True,8,2024-04-01,1,1,3.0,3.993758865248227,41.333333333333336,89.33333333333333,0.0,362,121184,32,23,34,3,2024-03,,
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,2024-10-28,pricing,39.09,True,False,2.0,True,1,3381,40572,monthly,False,13,2024-07-03,0,1,5.0,4.6,37.8,49.0,1.0,692,181335,40,31,66,10,2024-06,117.0,3.843626806833114
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,2024-12-30,competitor,0.0,False,True,2.0,False,1,5572,66864,monthly,False,11,2024-12-27,0,0,8.0,3.8703191489361704,29.75,81.625,1.0,539,174670,39,31,52,8,2024-12,3.0,0.09855453350854139
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,2024-01-12,features,83.06,False,False,1.0,False,1,1127,13524,monthly,True,11,2023-04-06,2,0,3.0,3.654184397163121,58.0,76.0,0.0,473,144853,16,26,46,3,2023-03,281.0,9.231274638633376
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,2024-02-09,budget,0.0,False,False,2.0,False,1,4378,52536,annual,True,16,2023-07-15,4,1,4.0,3.7453191489361704,40.25,68.25,1.0,725,221904,43,38,71,9,2023-05,209.0,6.865965834428383
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,,,0.0,0,0,0.0,0,0,23283,279396,annual,True,10,2024-10-18,1,1,4.0,3.9906382978723407,39.25,76.25,0.0,488,144771,33,30,47,6,2024-10,,
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,,,0.0,0,0,0.0,0,0,0,0,monthly,True,7,2023-08-30,0,0,5.0,3.5962553191489364,30.6,98.4,0.0,343,105853,18,22,33,1,2023-06,,
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,2024-08-11,competitor,84.75,False,False,1.0,False,1,494,5928,monthly,False,11,2024-08-02,3,0,3.0,3.9875177304964544,30.333333333333332,78.0,0.0,490,132075,21,26,46,3,2024-07,9.0,0.2956636005256242
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,,,0.0,0,0,0.0,0,0,418,5016,annual,True,5,2023-08-29,1,0,4.0,3.9953191489361704,26.25,120.5,0.0,232,60604,8,13,22,4,2023-02,,
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,,,0.0,0,0,0.0,0,0,0,0,monthly,True,9,2024-03-05,0,0,5.0,3.9925106382978726,28.8,96.4,0.0,461,142276,31,27,45,4,2024-03,,
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,2024-09-22,budget,0.0,False,False,1.0,False,1,0,0,annual,True,2,2024-09-18,0,0,6.0,4.1604255319148935,23.166666666666668,112.0,1.0,92,32629,0,9,10,0,2024-07,4.0,0.1314060446780552
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,2024-03-14,pricing,0.0,False,True,2.0,False,1,0,0,annual,True,8,2024-02-16,1,0,2.0,4.490638297872341,53.0,119.5,0.0,288,80419,9,20,31,2,2023-09,27.0,0.8869908015768725
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,2023-07-12,competitor,0.0,False,False,1.0,False,1,2156,25872,monthly,True,7,2023-03-18,0,0,3.0,3.3270921985815605,13.0,70.33333333333333,0.0,296,94866,11,20,27,1,2023-03,116.0,3.8107752956636003
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,2024-06-27,competitor,0.0,False,True,3.0,False,1,1274,15288,monthly,False,12,2023-08-09,1,0,3.0,4.666666666666667,30.666666666666668,115.0,0.0,456,144844,24,26,45,1,2023-07,323.0,10.611038107752956
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,,,0.0,0,0,0.0,0,0,13731,164772,annual,True,16,2023-11-27,1,0,7.0,4.132158054711247,32.857142857142854,113.42857142857143,0.0,601,177512,28,32,59,4,2023-11,,
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,2024-11-11,budget,0.0,True,False,2.0,False,1,0,0,monthly,True,19,2024-06-13,0,0,7.0,4.280364741641337,45.0,86.14285714285714,0.0,885,276337,76,37,83,8,2024-06,151.0,4.9605781865965834
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,,,0.0,0,0,0.0,0,0,2109,25308,monthly,True,10,2023-07-30,1,0,5.0,3.7925106382978724,28.8,121.0,0.0,564,158143,29,32,56,1,2023-05,,
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,2024-04-26,pricing,54.94,False,False,2.0,False,1,3781,45372,annual,True,5,2023-03-23,1,0,2.0,4.490638297872341,20.5,143.0,1.0,194,62650,15,17,19,2,2023-02,400.0,13.140604467805518
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,2024-11-13,features,0.0,False,False,3.0,False,1,950,11400,annual,True,12,2023-10-11,1,0,6.0,3.3302127659574468,43.0,67.5,0.0,682,209315,47,34,67,2,2023-09,399.0,13.107752956636006
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,2024-11-22,pricing,27.75,False,False,2.0,False,1,0,0,annual,False,12,2023-11-25,2,0,4.0,4.24531914893617,8.0,123.75,0.0,613,186122,34,30,55,6,2023-11,363.0,11.925098554533507
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,2024-07-11,support,0.0,True,False,1.0,False,1,437,5244,monthly,False,10,2024-05-23,1,1,5.0,3.9925106382978726,55.0,88.6,1.0,524,158412,37,29,53,8,2024-04,49.0,1.609724047306176
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,,,0.0,0,0,0.0,0,0,1225,14700,monthly,True,7,2023-04-20,2,0,3.0,3.660425531914894,16.333333333333332,131.66666666666666,0.0,314,101719,26,21,34,0,2023-04,,
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,,,0.0,0,0,0.0,0,0,1194,14328,monthly,False,10,2024-09-03,1,1,1.0,4.0,36.0,31.0,0.0,344,126757,23,25,33,4,2024-08,,
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,2024-11-26,features,0.0,True,False,2.0,False,1,0,0,monthly,True,9,2024-09-21,1,3,0.0,,,,0.0,477,146053,29,26,45,4,2024-09,66.0,2.1681997371879107
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,2024-05-24,budget,0.0,True,False,2.0,True,1,0,0,annual,False,5,2024-04-25,1,0,6.0,4.1604255319148935,39.0,100.83333333333333,0.0,305,106292,21,22,28,5,2024-03,29.0,0.9526938239159001
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,2024-10-09,features,0.0,False,False,1.0,True,1,1764,21168,monthly,True,8,2024-01-31,0,0,6.0,4.1604255319148935,48.333333333333336,95.83333333333333,1.0,447,149032,30,28,44,5,2024-01,252.0,8.278580814717477
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,2023-12-16,unknown,0.0,False,False,2.0,False,1,0,0,annual,True,7,2023-08-02,2,2,4.0,3.9953191489361704,32.5,62.75,1.0,425,141115,34,27,41,4,2023-07,136.0,4.467805519053877
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,2024-10-10,pricing,0.0,False,False,1.0,False,1,1617,19404,monthly,True,13,2024-06-17,1,1,2.0,3.9906382978723407,66.0,79.0,1.0,667,200727,32,28,65,7,2024-05,115.0,3.7779237844940865
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,2024-12-17,features,0.0,False,True,2.0,False,1,0,0,annual,False,6,2024-12-07,0,0,2.0,4.490638297872341,14.5,81.5,0.0,262,77458,14,23,26,4,2024-11,10.0,0.328515111695138
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,2024-06-01,support,0.0,False,False,1.0,False,1,0,0,annual,False,14,2024-03-19,2,0,2.0,3.9906382978723407,30.0,62.5,0.0,592,182031,35,28,57,6,2024-01,74.0,2.431011826544021
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,2024-08-11,budget,0.0,False,False,1.0,False,1,343,4116,monthly,False,11,2023-08-05,2,0,3.0,4.3270921985815605,48.0,67.0,0.0,598,176630,28,32,58,6,2023-07,372.0,12.220762155059132
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,2024-06-07,unknown,131.39999999999998,True,False,2.0,False,1,190,2280,annual,True,11,2023-04-12,0,1,5.0,4.192510638297873,45.2,124.6,2.0,519,164755,26,28,48,4,2023-02,422.0,13.863337713534822
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,2024-11-07,budget,0.0,False,False,1.0,False,1,1990,23880,monthly,True,15,2024-07-12,0,1,5.0,4.6,38.4,81.2,0.0,864,266624,45,34,81,2,2024-06,118.0,3.876478318002628
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,2024-06-01,competitor,0.0,True,False,1.0,False,1,4577,54924,annual,False,9,2024-03-08,2,0,3.0,3.654184397163121,48.333333333333336,137.66666666666666,0.0,457,154959,24,28,48,6,2023-12,85.0,2.7923784494086727
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,,,0.0,0,0,0.0,0,0,342,4104,monthly,True,12,2024-01-01,2,0,4.0,4.25,19.25,94.5,0.0,696,221691,47,33,62,6,2023-11,,
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,2024-12-26,budget,136.0,True,True,3.0,False,1,2499,29988,monthly,True,16,2024-05-22,4,2,3.0,3.981276595744681,27.333333333333332,72.66666666666667,1.0,742,210545,35,31,68,6,2024-05,218.0,7.1616294349540075
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,2024-03-20,pricing,0.0,False,False,1.0,False,1,199,2388,annual,True,4,2024-01-11,0,0,5.0,3.7925106382978724,23.8,88.6,0.0,244,85274,19,19,26,1,2023-12,69.0,2.266754270696452
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,2024-12-13,support,0.0,False,False,1.0,False,1,7960,95520,monthly,True,9,2024-12-07,0,0,5.0,4.1962553191489365,23.0,76.2,0.0,455,139654,36,27,46,6,2024-12,6.0,0.19710906701708278
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,2024-10-19,unknown,1.85,True,False,2.0,False,1,3184,38208,annual,False,12,2024-09-05,3,0,8.0,3.8679787234042555,35.25,65.625,0.0,550,175157,30,29,56,3,2024-08,44.0,1.445466491458607
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,2024-11-13,unknown,0.0,False,False,1.0,False,1,8955,107460,monthly,True,8,2024-05-13,0,0,5.0,3.9925106382978726,29.8,112.8,0.0,344,111161,13,26,32,1,2024-05,184.0,6.044678055190539
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,2024-11-28,support,43.01,False,False,1.0,False,1,735,8820,annual,True,7,2023-06-12,1,0,4.0,4.240638297872341,64.25,79.25,1.0,296,83537,16,19,29,4,2023-06,535.0,17.57555847568988
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,,,0.0,0,0,0.0,0,0,1274,15288,annual,True,6,2023-02-16,0,0,4.0,3.9906382978723407,38.5,140.75,0.0,278,85711,16,21,28,1,2023-01,,
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,2024-12-19,unknown,217.22,False,False,2.0,False,1,1194,14328,annual,True,13,2024-12-08,1,1,5.0,4.188765957446809,30.2,99.2,0.0,618,204365,48,33,58,11,2024-12,11.0,0.36136662286465177
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,2023-03-21,support,0.0,True,False,1.0,False,1,4776,57312,annual,True,15,2023-03-11,0,1,5.0,3.396255319148936,16.6,91.4,1.0,844,278000,46,36,88,6,2023-03,10.0,0.328515111695138
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,2024-12-29,pricing,0.0,False,False,1.0,False,1,3383,40596,annual,True,8,2024-11-12,0,1,2.0,5.0,66.0,97.5,0.0,586,170855,27,29,54,7,2024-11,47.0,1.5440210249671484
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,2024-11-19,pricing,111.16,False,False,3.0,False,1,247,2964,annual,True,10,2024-05-06,1,0,4.0,4.24531914893617,33.25,109.0,0.0,394,121564,39,26,43,5,2024-04,197.0,6.471747700394218
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,2024-12-29,features,0.0,False,False,1.0,False,1,245,2940,annual,True,17,2024-12-03,5,2,5.0,3.7887659574468087,42.2,112.0,0.0,661,198538,38,32,69,9,2024-11,26.0,0.8541392904073587
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,2024-11-23,support,0.0,False,False,1.0,False,1,10746,128952,annual,False,10,2023-10-17,1,0,2.0,3.4906382978723407,59.0,152.0,0.0,475,145213,44,31,50,6,2023-10,403.0,13.23915900131406
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,2024-12-31,competitor,444.1,True,False,3.0,False,1,627,7524,monthly,False,6,2024-12-22,0,0,4.0,3.9859574468085106,44.0,57.25,1.0,321,95888,26,25,35,2,2024-12,9.0,0.2956636005256242
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,2024-05-19,unknown,0.0,True,False,1.0,False,1,1176,14112,monthly,True,12,2024-05-14,0,1,4.0,4.0,42.0,86.25,0.0,632,203509,23,29,61,4,2024-05,5.0,0.164257555847569
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,,,0.0,0,0,0.0,0,0,5373,64476,annual,True,5,2023-08-15,3,0,2.0,3.4906382978723407,32.5,84.5,0.0,244,70412,22,23,24,6,2023-05,,
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,2024-04-05,budget,44.23,True,False,1.0,False,1,342,4104,annual,True,13,2024-05-13,0,0,5.0,3.796255319148936,38.6,68.2,0.0,623,195927,38,34,61,7,2023-12,-38.0,-1.2483574244415243
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,,,0.0,0,0,0.0,0,0,7960,95520,monthly,True,6,2023-07-21,1,1,6.0,4.1604255319148935,38.0,74.5,0.0,178,49983,10,14,21,0,2023-03,,
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,2024-06-17,support,64.54,False,False,1.0,False,1,0,0,annual,True,10,2024-05-09,1,1,4.0,4.24531914893617,16.25,105.0,0.0,498,150984,22,31,49,7,2024-05,39.0,1.281208935611038
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,2024-11-25,competitor,0.0,False,False,1.0,False,1,874,10488,monthly,True,11,2024-07-29,2,1,7.0,3.989300911854104,38.285714285714285,61.57142857142857,1.0,635,173619,43,34,59,12,2024-07,119.0,3.9093298291721417
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,,,0.0,0,0,0.0,0,0,323,3876,monthly,False,10,2024-09-07,0,0,2.0,3.4906382978723407,31.5,109.5,0.0,698,215804,36,32,67,11,2024-08,,
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,2024-12-13,unknown,74.68,False,False,1.0,False,1,0,0,monthly,False,5,2024-10-21,0,0,7.0,4.137507598784195,40.285714285714285,84.85714285714286,1.0,297,88205,13,19,28,3,2024-10,53.0,1.7411300919842312
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,,,0.0,0,0,0.0,0,0,392,4704,monthly,True,16,2024-05-03,1,1,1.0,4.0,46.0,70.0,0.0,833,219747,52,36,83,10,2024-04,,
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,,,0.0,0,0,0.0,0,0,152,1824,monthly,True,8,2024-09-11,0,0,7.0,3.8491185410334348,40.57142857142857,112.0,0.0,394,135160,14,24,36,3,2024-07,,
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,2024-11-09,competitor,0.0,False,False,1.0,True,1,133,1596,annual,True,6,2024-11-11,0,0,5.0,4.388765957446809,27.2,74.6,0.0,298,93933,19,23,30,1,2024-10,-2.0,-0.0657030223390276
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,2024-04-25,features,0.0,False,True,1.0,False,1,245,2940,monthly,True,7,2023-10-23,0,0,6.0,3.993758865248227,36.666666666666664,124.66666666666667,0.0,373,131074,17,22,35,2,2023-10,185.0,6.077529566360052
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,2024-10-18,support,135.11,True,False,2.0,False,1,686,8232,monthly,True,16,2024-08-22,0,1,5.0,3.9925106382978726,32.6,66.6,0.0,788,217064,47,33,70,8,2024-08,57.0,1.8725361366622864
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,2024-09-23,competitor,0.0,False,False,2.0,True,1,2786,33432,monthly,True,7,2024-03-23,0,0,7.0,3.706261398176292,43.142857142857146,67.71428571428571,0.0,340,129917,23,19,34,4,2024-03,184.0,6.044678055190539
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,,,0.0,0,0,0.0,0,0,2205,26460,annual,True,6,2024-05-30,1,0,1.0,3.0,32.0,50.0,0.0,364,122051,22,19,35,3,2024-05,,
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,,,0.0,0,0,0.0,0,0,551,6612,monthly,True,3,2024-03-17,0,0,2.0,3.9906382978723407,35.5,74.0,1.0,119,46012,10,12,12,0,2023-01,,
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,2024-07-19,support,0.0,False,False,1.0,False,1,2587,31044,monthly,False,9,2023-12-25,1,0,5.0,3.9925106382978726,33.0,45.2,0.0,352,105146,19,19,34,3,2023-10,207.0,6.800262812089356
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,,,0.0,0,0,0.0,0,0,380,4560,monthly,False,7,2024-06-11,0,0,3.0,3.993758865248227,33.666666666666664,72.0,0.0,312,84693,6,19,32,2,2024-05,,
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,,,0.0,0,0,0.0,0,0,6965,83580,monthly,True,10,2023-10-28,1,0,5.0,4.192510638297873,38.8,121.4,0.0,598,189037,29,32,57,5,2023-07,,
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,2024-02-26,features,0.0,False,False,2.0,True,1,3781,45372,monthly,True,14,2023-11-11,0,1,5.0,4.396255319148937,31.0,87.4,0.0,811,240012,48,35,76,5,2023-09,107.0,3.515111695137976
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,,,0.0,0,0,0.0,0,0,3383,40596,annual,True,6,2024-08-08,0,1,0.0,,,,0.0,317,102647,13,22,28,5,2024-08,,
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,2024-08-15,pricing,0.0,False,True,1.0,False,1,1225,14700,annual,True,5,2024-06-30,0,1,6.0,4.15418439716312,23.5,92.33333333333333,0.0,164,45337,7,15,17,2,2024-06,46.0,1.5111695137976346
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,,,0.0,0,0,0.0,0,0,0,0,monthly,True,10,2023-05-27,1,0,3.0,3.9875177304964544,4.666666666666667,122.33333333333333,0.0,551,160470,24,29,48,3,2023-05,,
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,2024-12-03,unknown,0.0,False,True,3.0,False,1,196,2352,annual,True,14,2023-10-24,4,1,2.0,4.0,31.0,75.0,0.0,617,182046,32,31,62,6,2023-09,406.0,13.337713534822601
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,2024-10-31,features,0.0,True,False,2.0,False,1,0,0,annual,True,10,2023-11-07,0,1,4.0,3.7453191489361704,46.25,89.75,0.0,506,169088,29,31,50,8,2023-11,359.0,11.793692509855452
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,,,0.0,0,0,0.0,0,0,950,11400,monthly,False,8,2024-11-07,0,0,4.0,4.49531914893617,30.25,53.5,0.0,284,85381,18,20,29,2,2024-10,,
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,,,0.0,0,0,0.0,0,0,2646,31752,monthly,True,13,2023-07-03,1,1,5.0,4.1962553191489365,42.0,104.0,0.0,587,164208,37,28,58,1,2023-05,,
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,2024-07-24,budget,60.25,True,False,2.0,True,1,588,7056,monthly,False,15,2024-06-12,2,0,2.0,3.9906382978723407,47.5,79.0,0.0,738,216777,39,34,67,8,2024-05,42.0,1.3797634691195795
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,2024-12-17,features,0.0,False,False,2.0,False,1,1273,15276,annual,True,11,2024-09-30,0,1,8.0,3.9906382978723407,30.375,93.0,0.0,432,138064,21,30,43,7,2024-09,78.0,2.562417871222076
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,2024-08-16,pricing,0.0,False,False,1.0,False,1,3980,47760,monthly,True,13,2023-06-19,1,0,3.0,4.666666666666667,29.333333333333332,90.0,0.0,601,188401,34,31,62,4,2023-06,424.0,13.92904073587385
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,,,0.0,0,0,0.0,0,0,931,11172,annual,True,8,2024-03-06,0,1,1.0,5.0,61.0,139.0,0.0,444,133732,24,26,43,2,2024-03,,
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,2024-01-14,pricing,143.8,False,False,1.0,False,1,0,0,annual,True,11,2023-10-22,1,0,5.0,4.192510638297873,44.2,48.8,0.0,461,142536,11,28,48,2,2023-08,84.0,2.759526938239159
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,2024-10-02,competitor,0.0,False,True,2.0,False,1,0,0,annual,True,8,2024-06-28,1,0,5.0,4.185021276595745,35.8,91.8,0.0,312,90314,18,23,31,2,2024-06,96.0,3.1537450722733245
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,2024-09-21,support,159.96,True,True,3.0,False,1,13930,167160,annual,True,7,2024-08-10,1,0,3.0,4.320851063829788,36.333333333333336,60.0,1.0,363,108540,22,24,36,3,2024-07,42.0,1.3797634691195795
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,,,0.0,0,0,0.0,0,0,2189,26268,monthly,True,10,2023-08-09,3,0,4.0,3.9906382978723407,42.25,130.25,0.0,556,178453,37,30,53,4,2023-07,,
